customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
28948,26,North Carolina,premium,monthly,annual,debit,few,10/12/2016,15.87306397,0.6379309003,0.46,221,140,24,88,21,7,63,1
28949,44,Maine,family premium,annual,monthly,debit,few,1/26/2020,18.31766597,2.446765261,0.31,227,127,28,70,5,5,0,0
28950,37,Utah,basic,annual,annual,credit,some,7/11/2021,25.64214654,0.08236538457,0.21,459,265,49,67,3,3,79,0
28951,31,New Jersey,student,monthly,monthly,credit,few,1/22/2016,22.24333846,2.573447267,0.44,290,255,32,100,12,12,88,1
28952,68,Montana,family premium,annual,annual,debit,none,2/19/2021,27.32170819,2.774988244,0.07,393,286,49,54,8,4,1,0
28953,43,North Carolina,basic,monthly,annual,credit,many,2/18/2018,3.934191506,1.047547294,0.39,58,33,16,78,19,19,89,0
28954,67,Nebrasksa,family premium,annual,annual,credit,none,6/4/2013,29.90462538,2.465971921,0.40,469,277,52,54,13,7,2,0
28955,35,California,family premium,annual,monthly,credit,few,2/8/2017,0.9277093183,0.8389432641,0.74,12,6,5,89,12,12,0,0
28956,31,Montana,premium,monthly,annual,venmo,some,1/3/2022,30.40468798,0.402249993,0.18,458,330,52,78,8,8,50,0
28957,74,Wisconsin,basic,annual,annual,credit,some,10/3/2014,4.927780915,1.397120696,0.19,62,31,11,56,13,3,71,0
28958,22,Nebrasksa,student,monthly,monthly,credit,some,3/25/2021,12.0078642,0.1624554905,0.67,194,110,21,81,13,7,31,1
28959,56,Wisconsin,basic,annual,annual,debit,some,1/7/2015,0.4412273268,0.5985089441,0.13,8,6,2,70,13,7,69,0
28960,47,Washington,basic,annual,monthly,credit,many,4/18/2020,21.41470932,1.331025928,0.46,391,235,47,53,15,8,40,0
28961,79,Alabama,family premium,monthly,annual,venmo,some,8/11/2017,27.03560279,0.7379639647,0.53,349,243,42,29,10,5,2,0
28962,77,North Carolina,family premium,annual,monthly,debit,few,2/24/2013,18.8779774,2.085684047,0.85,329,285,40,53,21,5,2,0
28963,55,Washington,family premium,annual,annual,credit,some,6/8/2016,13.49820767,0.8343017032,0.52,267,223,30,51,12,3,2,0
28964,60,Georgia,family premium,annual,annual,credit,some,3/31/2020,17.78031481,2.08359947,1.00,258,175,29,57,9,3,0,0
28965,65,Idaho,premium,monthly,annual,debit,none,7/10/2019,27.72019626,2.612121708,0.93,552,369,62,46,6,2,172,0
28966,28,New Jersey,premium,monthly,monthly,debit,few,9/14/2020,9.593985329,1.180631892,0.89,181,98,25,78,12,4,86,1
28967,64,North Carolina,student,monthly,annual,venmo,some,5/2/2014,4.829857655,0.8626313667,0.23,71,38,16,69,20,7,92,1
28968,57,Washington,premium,monthly,annual,credit,many,4/27/2013,16.71789641,2.057558945,0.43,255,237,35,70,14,7,167,1
28969,34,North Dakota,family premium,annual,annual,credit,some,9/15/2016,1.955593457,0.1324335487,0.23,35,19,10,80,18,6,2,0
28970,77,Washington,premium,annual,monthly,credit,some,4/17/2021,9.996766713,1.025633635,0.38,120,83,15,30,14,5,53,0
28971,86,Washington,family premium,annual,annual,credit,few,10/21/2014,22.01181144,0.4789046986,0.20,421,292,47,39,12,3,2,0
28972,53,Florida,basic,annual,annual,debit,many,6/19/2019,14.69309545,0.5260376006,0.49,234,197,24,61,10,10,42,0
28973,69,Montana,premium,monthly,annual,credit,many,2/12/2018,3.06989924,0.3516972999,0.40,37,24,10,56,9,3,53,1
28974,21,Washington,student,annual,monthly,debit,some,4/11/2021,1.30466405,0.3443675086,0.98,20,11,7,79,15,5,38,0
28975,29,Utah,family premium,annual,annual,credit,some,4/15/2021,22.20163784,1.545752255,0.17,358,222,42,89,6,6,1,0
28976,63,North Carolina,basic,annual,monthly,debit,none,8/31/2013,19.89862126,2.145388718,0.20,276,260,37,73,19,5,111,0
28977,77,Vermont,basic,annual,annual,debit,few,11/30/2018,2.163859821,0.1812371714,0.72,28,14,6,44,11,4,104,0
28978,50,Washington,family premium,monthly,annual,venmo,some,1/20/2021,9.567773066,0.599191702,0.90,134,68,23,64,13,13,1,0
28979,82,New York,premium,monthly,annual,debit,some,5/28/2018,17.9308525,3.143634443,0.31,231,166,30,37,12,4,48,0
28980,20,Virginia,basic,annual,annual,debit,many,12/16/2017,23.20551915,1.571938102,0.19,415,238,45,88,11,3,155,0
28981,73,North Dakota,family premium,annual,annual,venmo,many,10/15/2019,18.87495149,2.886677673,0.27,289,174,39,35,15,8,0,0
28982,20,New Jersey,family premium,annual,monthly,credit,many,9/13/2013,18.04294749,1.798441861,0.35,281,218,30,94,12,4,1,0
28983,61,Montana,premium,monthly,annual,credit,many,10/18/2015,24.34596579,1.84422484,0.28,484,269,58,54,8,2,343,0
28984,45,Florida,family premium,annual,annual,credit,few,2/19/2016,3.294919778,0.9652496283,0.31,66,44,13,69,10,3,1,0
28985,47,Florida,premium,monthly,monthly,venmo,many,4/13/2021,1.506520351,0.1097882205,0.53,28,21,10,54,11,11,119,1
28986,51,California,student,monthly,monthly,credit,none,5/20/2015,3.821550265,0.6036938497,0.44,46,24,8,70,15,8,68,1
28987,31,North Carolina,basic,annual,annual,venmo,none,7/3/2019,28.54309759,2.246191166,0.50,379,325,48,91,20,5,115,0
28988,47,Vermont,family premium,annual,monthly,credit,some,7/21/2013,7.927300387,0.7428879689,0.21,127,66,21,82,10,10,0,0
28989,83,Idaho,premium,monthly,monthly,credit,many,3/15/2020,28.79150491,0.1915663487,0.19,496,278,58,16,6,2,79,0
28990,25,Florida,family premium,annual,annual,debit,few,10/12/2014,11.29198301,0.8184137166,0.01,136,76,21,84,8,8,0,0
28991,40,New Jersey,family premium,annual,annual,debit,some,7/15/2015,11.89069009,1.541180843,0.30,149,85,25,70,13,13,0,0
28992,51,Florida,basic,annual,annual,credit,few,4/8/2017,19.55628963,1.57480949,0.83,320,179,39,56,10,10,161,0
28993,63,New York,student,annual,monthly,debit,none,10/19/2017,24.81027215,0.9734687123,0.21,363,328,39,44,11,4,50,0
28994,75,New York,basic,annual,monthly,debit,some,2/29/2016,29.26902402,3.684891949,0.37,417,403,50,40,11,6,275,0
28995,33,North Dakota,student,monthly,annual,venmo,some,1/30/2020,2.484850221,0.8466546196,0.37,39,28,14,77,17,6,124,1
28996,35,Idaho,basic,annual,monthly,credit,few,9/18/2014,20.7440471,1.46003118,0.10,302,246,36,86,6,3,89,0
28997,56,Florida,basic,annual,annual,debit,few,10/7/2017,28.8320988,0.4560167795,0.54,373,250,46,70,8,4,60,0
28998,32,North Dakota,premium,monthly,annual,credit,some,7/2/2014,22.87200695,3.240122616,0.38,324,226,35,94,16,16,145,0
28999,38,Virginia,family premium,annual,annual,credit,few,1/3/2019,22.13185242,2.672123297,0.75,380,208,47,64,9,2,1,0
29000,20,Utah,student,monthly,monthly,venmo,few,2/16/2014,4.085248892,0.7423298726,0.29,56,31,8,90,5,2,155,0
29001,44,Florida,basic,monthly,annual,venmo,some,10/12/2018,10.09982874,1.617933318,0.49,140,76,15,71,9,3,87,0
29002,59,North Carolina,family premium,annual,annual,debit,few,2/3/2013,25.48387104,3.848620606,0.14,434,283,45,63,18,18,2,1
29003,58,Montana,family premium,annual,annual,credit,few,4/28/2016,25.50233366,2.192274259,0.12,445,339,55,64,9,2,1,0
29004,19,California,student,monthly,monthly,debit,few,11/23/2013,17.59671015,2.351222112,0.22,303,155,38,96,12,12,118,0
29005,46,California,premium,annual,monthly,venmo,many,6/22/2018,25.82723816,2.989459401,0.62,311,159,31,73,14,4,98,0
29006,56,New York,family premium,annual,annual,debit,some,11/3/2015,3.37311407,0.2707890813,0.38,54,41,8,61,12,4,1,0
29007,29,South Carolina,premium,monthly,monthly,venmo,none,6/24/2013,27.35171124,1.6253008,0.29,336,168,39,90,19,5,305,0
29008,37,Utah,basic,annual,annual,debit,few,5/24/2020,7.779676337,0.43809965,0.73,102,55,15,78,3,1,36,0
29009,78,West Virginia,family premium,annual,annual,credit,many,12/12/2015,9.928639081,1.798263356,0.34,172,103,25,35,18,9,0,0
29010,39,New York,family premium,annual,annual,venmo,some,9/26/2018,20.81067954,0.9205040195,0.61,320,192,35,85,11,6,1,0
29011,67,New York,basic,annual,annual,credit,many,1/11/2018,26.95135528,3.228909418,0.30,335,244,43,48,9,3,59,1
29012,73,Vermont,family premium,annual,annual,credit,some,5/24/2013,21.81181401,1.382449481,0.29,395,230,45,47,8,4,1,0
29013,74,New York,basic,annual,annual,credit,some,7/21/2019,14.25025337,0.9986678224,0.98,195,114,30,42,12,6,79,0
29014,83,Maine,basic,annual,annual,credit,few,12/21/2013,29.7638089,0.2141791459,0.28,404,365,49,52,6,3,372,0
29015,53,New Jersey,premium,annual,monthly,credit,few,1/23/2018,29.12504671,1.384373321,0.35,374,212,47,61,15,8,145,0
29016,29,Georgia,basic,monthly,annual,debit,few,5/3/2013,16.57593266,0.9593298639,0.38,229,135,24,97,10,3,131,0
29017,65,Idaho,basic,annual,annual,debit,some,12/8/2016,21.32288768,2.333654383,0.92,312,220,35,58,7,7,94,0
29018,43,Florida,family premium,annual,annual,credit,few,11/10/2014,11.49889081,1.483541124,0.44,144,78,19,81,11,4,2,0
29019,47,Virginia,family premium,monthly,annual,credit,many,12/9/2014,22.53525213,2.413970084,0.86,354,202,42,75,12,12,0,1
29020,65,Alabama,family premium,monthly,annual,credit,few,10/8/2013,4.482468736,0.7361040085,0.68,57,42,10,70,9,3,2,0
29021,36,California,family premium,annual,annual,credit,many,1/28/2019,9.905441063,1.959708044,0.13,194,129,25,67,14,14,1,0
29022,73,Alabama,basic,annual,monthly,credit,none,6/6/2019,12.67533776,2.33188113,0.15,179,141,27,41,9,9,39,0
29023,61,Utah,basic,annual,annual,debit,few,10/16/2015,20.1137469,3.053536963,0.34,295,150,32,63,3,1,82,0
29024,55,Idaho,premium,monthly,monthly,debit,some,5/2/2019,24.29276309,2.343616565,0.56,315,310,42,48,8,3,134,0
29025,59,Idaho,family premium,annual,annual,credit,many,8/10/2019,13.8387763,1.023394293,0.80,214,109,24,66,5,5,2,0
29026,40,Utah,basic,annual,monthly,venmo,none,10/23/2019,27.76252217,1.661335066,0.53,435,339,50,70,3,3,44,0
29027,72,Nebrasksa,family premium,annual,annual,debit,none,4/5/2014,19.78111766,0.5809258244,0.07,242,242,25,54,12,4,0,0
29028,84,North Carolina,premium,monthly,annual,venmo,few,1/21/2014,23.40016318,2.533108099,0.47,397,206,45,34,18,9,169,0
29029,47,New York,premium,annual,annual,debit,none,12/12/2018,7.979486237,1.14728353,0.49,97,62,10,77,10,3,71,0
29030,26,South Carolina,family premium,monthly,annual,debit,some,1/21/2013,16.86180248,0.8576769852,0.13,217,123,30,101,21,11,0,0
29031,36,North Carolina,family premium,annual,annual,credit,some,2/17/2014,22.84967525,0.9819107196,0.18,371,231,40,98,19,19,0,0
29032,46,Nebrasksa,basic,annual,annual,credit,few,10/31/2018,25.27598124,0.8995953559,0.54,423,373,44,65,13,7,52,0
29033,55,New York,family premium,annual,annual,debit,some,11/12/2017,16.23308651,1.67514515,0.29,308,226,35,59,11,3,0,0
29034,61,Wisconsin,family premium,annual,monthly,debit,some,5/8/2015,6.265671119,1.24748384,0.53,91,73,9,51,11,11,0,0
29035,36,Georgia,premium,annual,monthly,credit,few,5/11/2020,26.75430987,2.053995137,0.36,336,199,40,66,11,11,73,1
29036,42,New Jersey,basic,annual,annual,debit,none,7/13/2020,17.03733952,2.306979265,0.30,232,140,31,62,12,6,94,1
29037,35,Utah,basic,annual,annual,credit,few,4/24/2018,14.95616557,1.475986765,0.68,197,186,21,89,4,1,66,0
29038,48,Maine,premium,monthly,monthly,venmo,some,11/7/2014,13.33605503,0.6255990357,0.76,212,127,23,77,5,5,80,0
29039,45,Utah,family premium,annual,monthly,credit,few,6/2/2019,14.00581912,2.327756083,0.45,215,204,23,79,5,1,2,0
29040,49,Wisconsin,family premium,monthly,annual,credit,few,12/6/2019,8.343934179,1.537482936,0.18,128,66,19,62,11,11,1,1
29041,52,California,student,monthly,annual,venmo,some,6/1/2014,0.2470237523,0.3138090982,0.50,3,2,6,75,12,12,119,1
29042,74,Nebrasksa,student,annual,annual,debit,few,2/8/2021,7.533800622,0.936781389,0.90,131,75,18,47,14,5,115,0
29043,27,Idaho,premium,annual,annual,debit,many,7/27/2021,7.511240563,0.9991915382,0.16,113,68,15,86,5,2,51,0
29044,18,Utah,student,monthly,monthly,debit,some,6/16/2017,8.080748805,0.9800336831,0.29,146,81,21,99,3,1,235,1
29045,52,Montana,family premium,annual,monthly,credit,none,12/11/2014,8.894332085,1.061198437,0.09,168,91,22,62,8,4,0,0
29046,80,South Carolina,premium,annual,annual,debit,none,1/27/2013,29.68137365,0.1427571744,0.50,383,239,41,42,20,20,116,0
29047,35,Montana,family premium,annual,annual,credit,some,1/4/2014,6.655719906,0.9843880231,0.50,83,42,14,100,9,5,2,0
29048,50,Florida,family premium,annual,annual,credit,some,4/10/2013,9.533748799,2.041482671,0.50,129,121,19,82,11,4,0,0
29049,67,North Dakota,family premium,annual,annual,credit,none,1/18/2018,5.003342642,0.8401425113,0.16,61,34,14,49,15,8,2,0
29050,50,West Virginia,basic,annual,annual,debit,none,12/30/2013,26.79080596,3.453263273,0.53,431,219,49,67,20,5,85,0
29051,72,New Jersey,premium,annual,annual,debit,none,9/24/2014,2.790445957,0.01780735637,0.11,43,28,12,58,13,7,75,0
29052,70,California,family premium,annual,annual,venmo,none,9/24/2019,28.01558812,1.229761103,0.07,515,278,59,51,15,15,0,0
29053,18,Washington,student,monthly,monthly,debit,none,3/23/2016,14.56918108,0.1638338801,0.29,199,135,21,101,13,4,297,1
29054,60,Florida,basic,annual,annual,venmo,many,5/5/2013,3.038920022,0.4493396061,0.49,55,43,10,74,11,6,127,0
29055,29,North Dakota,premium,annual,monthly,venmo,many,4/2/2018,25.02118403,1.510608928,0.38,323,303,34,80,17,9,72,0
29056,74,Florida,premium,annual,monthly,debit,few,2/15/2016,0.1483593729,0.5092965841,0.13,2,1,4,55,11,3,165,0
29057,74,Montana,premium,monthly,annual,debit,some,7/11/2014,28.51675334,2.782386431,0.16,448,271,45,47,10,5,93,0
29058,32,North Carolina,family premium,annual,monthly,debit,none,11/14/2021,19.72186244,0.9618028149,0.84,252,128,30,81,21,11,0,0
29059,37,Idaho,family premium,annual,monthly,debit,many,5/19/2018,7.441938403,0.9299205078,0.35,109,96,20,77,8,2,2,0
29060,79,Nebrasksa,student,monthly,monthly,credit,few,5/23/2019,13.26041865,2.28297492,0.73,173,112,24,36,12,12,62,0
29061,60,Virginia,family premium,annual,annual,debit,few,12/25/2017,2.976797075,0.4812051461,0.70,59,47,11,52,12,3,1,0
29062,21,New Jersey,premium,annual,monthly,debit,none,5/2/2013,9.270977929,1.306883218,0.07,136,132,16,91,12,12,127,0
29063,79,Montana,student,annual,monthly,credit,many,5/7/2020,10.20827558,0.5915335495,0.56,129,113,22,27,9,9,98,0
29064,74,North Dakota,premium,annual,monthly,venmo,some,1/29/2014,22.60431636,0.02436864935,0.32,397,291,43,49,18,5,225,0
29065,60,Montana,family premium,annual,annual,venmo,few,1/21/2021,9.817609437,1.10578066,0.08,160,156,25,54,8,8,1,0
29066,63,West Virginia,premium,annual,monthly,credit,some,4/13/2020,21.66205469,2.490396481,0.38,265,191,27,36,18,6,38,0
29067,34,Nebrasksa,premium,annual,annual,credit,some,7/30/2018,9.094839513,1.94549407,0.01,147,104,19,70,14,5,73,0
29068,62,Virginia,family premium,annual,annual,debit,many,6/11/2014,19.35286521,2.228679592,0.34,277,178,33,68,10,3,0,0
29069,43,New York,premium,monthly,monthly,credit,none,3/22/2021,16.70198238,3.059606753,0.11,221,126,31,55,9,5,34,1
29070,37,Maine,family premium,annual,annual,credit,none,5/29/2021,3.799972886,1.129813932,0.26,54,28,6,69,7,7,0,1
29071,53,Maine,family premium,monthly,annual,debit,many,12/9/2015,13.43158979,1.785270547,0.82,203,132,24,56,5,1,2,1
29072,68,West Virginia,family premium,monthly,annual,debit,none,12/10/2021,3.580376621,0.2173991258,0.21,46,39,10,52,19,19,0,0
29073,61,Vermont,family premium,annual,monthly,credit,many,3/20/2017,4.188876833,0.8820816863,0.91,52,37,14,59,10,3,2,0
29074,36,Georgia,premium,monthly,annual,debit,many,12/12/2020,17.71078694,1.443961096,0.30,232,206,25,70,8,8,97,0
29075,21,Idaho,student,monthly,monthly,debit,some,9/27/2021,19.56329444,1.995611322,0.33,283,143,34,82,6,6,60,0
29076,81,New Jersey,student,monthly,monthly,debit,some,7/23/2018,24.68609694,2.154416025,0.21,330,169,37,40,13,4,127,1
29077,51,Utah,basic,annual,annual,credit,some,1/17/2013,2.649366613,0.07110702127,0.34,45,24,7,69,6,2,233,1
29078,29,Alabama,premium,annual,monthly,venmo,few,8/12/2020,29.62327329,3.838086494,0.34,534,279,53,85,11,11,42,0
29079,30,Montana,family premium,annual,annual,venmo,many,1/5/2018,30.22680812,1.336407078,0.30,403,231,46,91,10,3,2,0
29080,64,Maine,family premium,annual,annual,debit,none,2/9/2022,4.966874593,1.273584083,0.29,74,71,7,43,8,8,1,0
29081,73,Washington,family premium,annual,annual,credit,some,12/5/2021,25.01638401,1.55577304,0.50,429,266,49,35,12,4,1,0
29082,26,Wisconsin,family premium,monthly,annual,debit,none,11/6/2021,25.27197476,3.844429276,0.10,370,274,46,79,14,7,2,1
29083,84,New Jersey,family premium,monthly,annual,credit,few,1/30/2017,23.49066745,2.288611466,0.34,433,238,50,41,12,4,2,1
29084,26,Florida,basic,annual,annual,venmo,some,7/24/2016,24.2960893,3.605916814,0.27,454,275,49,90,10,5,185,0
29085,46,Maine,basic,annual,annual,credit,some,10/29/2013,28.63779753,0.03083610429,0.76,410,401,42,85,6,2,99,0
29086,70,New York,family premium,annual,annual,venmo,few,2/25/2019,9.003772631,2.080009818,0.15,110,57,12,40,11,3,2,0
29087,21,Idaho,student,annual,annual,venmo,some,11/30/2018,26.15153433,1.185906103,0.22,443,324,45,101,6,2,153,1
29088,74,Nebrasksa,family premium,annual,annual,venmo,many,8/2/2015,25.11587499,4.312964938,0.18,411,214,41,42,13,7,2,0
29089,72,Idaho,premium,monthly,annual,credit,some,8/16/2013,7.752353581,1.293749031,0.46,112,83,20,53,5,2,103,0
29090,49,Washington,family premium,annual,annual,credit,few,6/28/2020,26.52001793,0.1767268287,0.55,495,414,59,66,13,4,1,0
29091,43,West Virginia,premium,annual,monthly,debit,few,7/12/2018,1.732018718,0.2381504503,0.28,30,19,5,65,19,6,221,0
29092,83,Florida,premium,monthly,monthly,credit,none,3/29/2015,29.19966721,3.036014839,0.34,553,355,55,31,11,11,227,1
29093,53,Washington,family premium,monthly,annual,credit,none,1/3/2021,8.358013218,1.141787422,0.16,152,78,22,50,14,7,2,0
29094,62,Virginia,family premium,annual,annual,venmo,many,5/3/2020,18.33625298,2.725940452,0.24,312,256,39,47,11,6,2,0
29095,39,Utah,family premium,annual,monthly,credit,few,12/30/2015,8.474411996,0.8943230323,0.60,126,88,23,69,4,1,2,0
29096,52,Virginia,family premium,annual,annual,debit,many,8/7/2021,26.8921066,0.3822325743,0.27,330,236,37,66,9,5,0,0
29097,64,Alabama,premium,annual,annual,credit,some,5/21/2013,26.49221498,2.499698385,0.20,400,268,44,55,8,3,105,0
29098,34,Maine,premium,annual,annual,credit,some,5/9/2020,13.29155456,1.586107759,0.50,163,160,19,68,6,6,110,0
29099,58,Virginia,family premium,annual,annual,debit,many,7/14/2020,22.97486235,0.8708008409,0.10,424,234,52,51,11,6,2,0
29100,70,North Dakota,family premium,annual,annual,credit,some,1/9/2022,8.783329584,1.327425503,0.24,116,111,15,37,16,4,0,0
29101,64,South Carolina,family premium,annual,annual,credit,many,2/9/2020,9.193595467,1.077988165,0.37,125,99,22,41,19,19,0,0
29102,21,Florida,student,monthly,monthly,debit,many,3/23/2021,2.689529868,1.285656494,0.29,50,48,9,96,11,3,58,0
29103,38,Alabama,student,monthly,monthly,credit,none,3/25/2014,20.35252315,0.6467895414,0.33,381,320,41,82,8,3,93,0
29104,32,Nebrasksa,student,monthly,annual,credit,few,2/18/2019,4.024677394,0.5427826948,0.88,78,46,16,76,11,3,46,1
29105,39,South Carolina,basic,annual,monthly,credit,many,6/6/2014,29.66469847,1.569234604,0.24,410,237,48,86,20,20,281,0
29106,32,Florida,premium,annual,annual,venmo,none,7/26/2017,12.90299656,0.1800657998,0.47,155,132,20,83,10,3,253,0
29107,75,Georgia,basic,annual,monthly,credit,some,11/29/2014,29.09820581,0.4076128895,0.45,431,254,48,57,8,8,75,0
29108,59,Florida,family premium,annual,annual,credit,some,5/30/2014,16.74285499,2.053685975,0.23,312,299,39,66,11,4,0,0
29109,63,Utah,basic,annual,annual,debit,some,6/19/2016,4.405204325,1.022480288,0.13,54,37,9,42,5,2,100,0
29110,60,Maine,premium,monthly,annual,debit,none,5/6/2014,5.524378211,1.590321245,0.43,88,59,16,70,5,5,94,0
29111,79,Maine,family premium,annual,annual,debit,few,8/3/2021,5.997068231,0.5538726624,0.00,79,68,12,41,7,7,0,0
29112,61,Utah,family premium,annual,annual,credit,few,8/7/2017,27.25957081,2.022927602,0.06,342,219,43,56,3,1,1,0
29113,51,Virginia,basic,annual,annual,credit,some,6/28/2018,30.33521036,0.1542594819,0.98,387,217,48,57,11,4,163,1
29114,32,California,basic,annual,annual,debit,some,1/21/2021,4.393846246,0.6953180233,0.41,79,50,11,67,15,8,37,0
